Pearson Correlation Coefficient,Spearman Correlation Coefficient,Kendall Correlation Coefficient,Partial Correlation Coefficient,Anderson-Darling Test,Shapiro-Wilk Test of Normality,Kolmogorov-Smirnov Test for Normality,Lilliefors Test,Kolmogorov-Smirnov Test,Kolmogorov-Smirnov Test for Uniform distribution,Kolmogorov-Smirnov Test for Gamma distribution,Kolmogorov-Smirnov Test for Exponential distribution,Chi-square Independence Test,Fisher Exact Test,Mantel-Haenszel Test,Mean,Median,Mode,Range,Quartile,Standard Deviation,Skewness,Kurtosis,Mood Variance Test,Levene Test,Bartlett Test,F-Test for Variance
-4.55881119,-4.36139441,-3.5864017,-11.2926464,-10.5822086,-13.9538403,-10.4111986,-10.2779713,-7.28632736,-12.7850466,-12.397459,-11.706584,7.25888491,2.92025471,-5.55491781,-12.4902687,-14.9980402,-9.24414253,-10.9974241,-11.3786201,-19.221468,-10.6334982,-10.2028666,-9.66697598,-9.33675575,-11.3057709,-11.0084801
-4.51871014,-3.98982525,9.75043774,-7.17945051,-10.3725328,-11.3215952,-10.1686497,-13.0926657,-8.89387894,-16.5995522,-10.1661215,-9.65944862,-4.17393684,-3.21360397,-12.7722197,-10.2946262,-12.23981,-12.3765717,-9.78814316,-14.9007101,-16.2802372,-8.67658424,-10.2841845,-7.41938877,-7.39033365,-4.78069353,-4.4737854
-12.0829353,-11.3951883,-13.8062029,-6.23724174,-15.7230005,-18.4165668,-15.4264393,-11.960701,-3.57646084,-12.110817,-11.6648312,-11.7719431,-4.22418737,-2.70963383,7.47629786,-12.7954865,-15.0281935,-9.93646336,-15.1699381,-10.5588989,-20.322752,-13.2788849,-13.2139482,-8.86065578,-8.50159264,-12.0472279,-11.9009037
-3.74252915,-3.52874112,-3.67102528,-11.8149786,-12.5461512,-16.5394154,-12.2851791,-10.8786716,-4.71164703,-11.8654699,-11.6953087,-10.5250454,7.46380758,5.22931862,-5.42554188,-12.5196676,-15.2339582,-8.38611126,-11.5641432,-13.8859024,-20.4843044,-10.9458332,-9.6562233,-11.3944006,-10.9173594,-9.59147167,-9.12862873
-5.9133625,-5.28275013,-4.80977631,-10.6115723,6.55704546,-5.64285421,6.37644434,6.51673555,-12.1291285,-9.58541489,-9.50679111,-9.15081787,-6.63711262,-6.0231266,-16.284296,-7.07208109,-7.93770504,-8.64772224,-5.58091259,-9.89095688,-9.65105724,-7.04422235,-4.94793558,-6.88375139,-6.66025019,-12.0744638,-11.7418289
-7.72153378,-7.49008846,-6.80199528,-15.1674843,-11.7278776,-17.6244926,-11.700386,-9.7033062,-7.67934895,-11.5652933,-11.8459511,-11.5316572,5.83718061,7.06589937,-3.09188318,-14.2432785,-15.9019098,-8.72447395,-13.4234257,-13.1037426,-20.5634727,-12.5988426,-12.4922361,-15.3441553,-14.4369678,-13.8330717,-13.6023149
-11.947237,-11.4566307,-13.1066561,-2.16095114,-12.0508156,-17.0470448,-12.1408091,-8.88483143,-9.17687511,-15.0493574,-12.561945,-10.9156828,-10.9305086,-7.99112177,5.79572153,-13.0759192,-14.1838779,-11.0101347,-14.8179512,-11.1331406,-15.9453011,-13.0382204,-11.4873819,-5.61206388,-5.33520126,-12.082552,-11.7348022
-9.3234911,-8.81036949,-9.84175491,-11.8328228,-9.42662334,-15.6242971,-9.23626232,-7.80485392,-9.94183826,-13.1932659,-12.2875977,-10.2839041,-14.4972363,-13.0263557,-9.95322895,-11.5109673,-14.9314451,-14.4555779,-13.8531055,-11.329402,-8.5272646,-12.4972754,-13.7894812,10.5144691,9.92118835,-6.68307018,-6.45049381
-10.8131132,-10.0645657,-8.96479607,-15.2572985,8.47744083,-4.90153217,8.53516865,7.83351278,-8.03811455,-7.95515299,-9.64936829,-7.30191803,-9.66251659,-7.96516323,-21.8000755,-12.4820805,-11.0259056,-10.9962025,-11.1904068,-9.85384369,-14.1672449,-7.13934326,-5.69837284,-13.8519917,-13.1396246,-12.9164057,-12.5078239
-26.3866425,-25.7892513,-21.4932041,-15.6355572,-15.1890326,-20.9686756,-15.1241512,-12.8270016,-21.1951904,-15.8152828,-13.4367628,-16.3845272,-30.0921268,-21.8198586,-22.7607212,-17.1797943,-6.25301075,-11.2266684,-12.2393408,12.2204962,-15.9284849,-12.0026836,-14.4508963,-26.3382092,-25.712719,-26.0951996,-25.1961708
-7.73628283,-7.49612951,-7.98057699,-13.5654888,7.9442234,-2.85286903,7.91609716,6.39520121,-8.13425636,-6.19681931,-6.6372242,-5.52242231,-11.5542135,-8.69299412,-19.4177094,-10.1787319,-10.2854309,-10.8003063,-13.8235493,-10.7327356,-11.7842073,-9.44140053,-9.79810429,-15.7730217,-15.0873652,-11.3547878,-11.1604061
0.458688408,0.453665376,-0.288533986,-8.29393101,-9.45427799,-13.3943796,-9.33845329,-8.70306683,-5.72919273,-11.7945509,-9.4124527,-9.30198383,3.0986712,-2.47581267,-7.79451942,-10.9552174,-12.7352324,-8.68934631,-8.84811878,-11.7197714,-17.2460308,-7.68967628,-9.8517952,-6.95931482,-6.76357412,-9.85402203,-9.03969097
-13.7154665,-13.0564442,-13.2410746,-14.695137,-16.068573,-20.5364742,-16.0726395,-13.3002844,-22.244957,-17.2093334,-9.12420273,-7.80725574,-23.7377415,-16.9267559,-20.7251701,-12.135458,-7.06610489,-10.0627813,-11.3086395,-9.92996788,-6.17664146,-6.6069808,8.46008682,-15.2499619,-15.1543589,-17.414196,-16.3142948
-5.11785793,-4.65647507,-4.85163546,-7.59162426,-11.5327978,-14.4471235,-11.5736885,-10.3633118,-5.43605423,-11.0549192,-10.5450497,-10.9522619,7.22292089,-1.64457428,-5.98077965,-11.9568748,-13.8524446,-8.73461819,-11.2376089,-11.8745756,-18.9816151,-10.349474,-10.936223,-8.58771896,-8.46195889,-12.2897863,-11.9714193
-7.25575542,-7.28728819,-7.29431915,-17.8000736,-9.17635727,-12.4507999,-8.33424377,-9.35963058,-10.6903477,-12.7360744,-11.3824186,-10.0246868,-14.1693401,-5.82284021,-8.64301109,-13.1765289,-13.1043987,-13.7896137,-10.7309465,-10.7188587,-9.3943615,-11.875289,-12.7476978,9.74047279,9.45973587,1.40775251,1.57906938
-5.61330986,-5.43200254,-5.48172951,-11.2706537,-13.8670149,-14.068037,-13.8954811,-13.7432709,-4.6736455,-10.5636835,-11.9589615,-11.8103218,8.52152252,-0.858212829,-5.94865417,-12.6223831,-16.1064167,-7.40327024,-13.2446547,-12.2659359,-20.3648834,-13.1121492,-10.1543732,-11.5564585,-10.8370562,-8.18827343,-7.86074257
5.21236467,4.93233252,5.94179344,-4.2360816,-12.0796528,-19.5219612,-11.912447,-8.79214573,-7.58753729,-16.7014523,-8.66045475,-7.7879796,-5.04317045,-5.8813386,-11.7783165,-8.80949402,-11.6707916,-12.8164015,-11.6093121,-15.4795971,-14.3006353,-8.74127197,-10.0539427,-4.71579647,-5.11604309,-10.9581451,-10.4324265
-9.84210682,-9.04076481,-9.1150322,-14.8298655,7.33669138,2.59501719,7.31136084,4.03862715,-6.84640074,-8.28467369,-10.0928993,-7.77211666,-9.24584103,-6.77133989,-20.0895252,-12.2277784,-10.410574,-11.097044,-9.6451807,-8.85081863,-14.0112829,-7.31642008,-6.25760698,-11.0577221,-10.8243179,-8.02106762,-7.83956337
-12.3925123,-12.0166445,-12.5584364,-17.3064194,-8.5709343,-11.1062784,-8.47459316,-13.6422224,-16.083849,-14.9467344,-13.7309399,-10.3365793,-15.2716503,-12.2732201,-12.9446936,-13.3556499,-17.1386585,-14.6574259,-16.7344666,-12.3552618,-6.9480257,-16.4798012,-13.7314367,11.5720177,10.9721785,4.91857719,4.96929073
-12.283309,-11.483263,-14.1340818,-13.1390533,-6.68476486,-11.2694893,-6.59205341,-4.23675394,-1.83835053,7.39413929,-6.17024851,-4.114645,-5.03098202,-6.94882679,-18.2399502,-15.1176624,-12.2137947,-9.74746609,-14.3872404,-9.9262476,-17.1167526,-12.3433084,-7.83511448,-16.3426781,-15.6577339,-14.0226126,-13.6695814
-9.47917557,-8.51362991,-8.66028118,-16.1577511,-10.9026365,-18.2777653,-10.7557993,-7.95565605,-8.12873077,-16.9461308,-13.5847588,-12.5704203,-21.1099548,-12.543992,-13.1625957,-12.5777149,-9.4220171,-15.0461941,-9.33221436,-10.8632221,-9.65450191,-8.03400421,-7.44637394,10.2077055,9.7637434,-3.72283316,-3.59594178
-12.1065187,-11.4229889,-10.3175783,-15.2194109,-13.240201,-11.9912529,-13.1603422,-13.8911982,-10.1652393,-12.0247316,-12.9923267,-12.3581438,3.22543025,-1.74987721,-7.2442193,-11.6101894,-14.5366659,-6.95404291,-6.68469477,-7.00363064,-15.199934,-11.0676651,-6.06733227,-9.77106476,-9.32610703,-9.53568649,-9.29687977
-9.06241417,-8.57903099,-9.47551155,-15.8904209,-8.08047867,-7.82421255,-8.01209736,-13.2259998,-9.3925066,-12.3151369,-12.258256,-11.1056862,-15.0753212,-11.9069691,-14.2901945,-11.2315388,-12.3493519,-14.4452362,-9.22064781,-9.66381931,-10.5689335,-10.9634361,-9.64294529,10.699276,10.1827564,6.10252666,6.13407278
-13.0012484,-12.2162266,-13.2152157,-16.5840511,-10.4024963,-18.6547813,-10.3312044,-7.94807053,-12.9501915,-15.219965,-14.0163422,-12.138896,-15.3223448,-9.88241768,-9.17875481,-11.8900766,-18.0889473,-14.438364,-16.7563953,-11.6697407,-8.29081345,-15.757061,-14.5725603,13.0828991,12.6149874,-3.50426126,-3.25619698
-20.0502319,-18.9358997,-16.8680115,-18.487587,-7.96536064,-17.3062725,-8.15522766,-7.81658363,-31.3648109,-24.5111275,-13.3453655,-12.2111549,-26.7063122,-19.9863796,-29.1861248,-9.9116993,-9.70690346,-14.0923862,-8.73143768,-13.3769484,9.9135952,-11.9097719,-7.81608963,-14.515089,-13.8087978,-10.8800583,-10.5428267
-20.6444836,-19.6784039,-19.0302486,-23.913063,-7.69902658,-18.2809162,-7.1846571,-6.92832851,-30.9479256,-23.2502556,-12.2486811,-11.9307861,-25.1584797,-12.0139332,-21.7699795,-9.16227055,-9.90189457,-11.2287292,-8.49419212,-13.8222866,9.17257977,-12.1236992,-9.8117485,-15.4132624,-14.5511494,-14.3236008,-13.7161207
-18.5473633,-17.5916729,-16.4155807,-17.2608414,-7.58940887,-18.3554802,-7.59762955,-6.79474258,-30.7740841,-22.4817829,-12.4381762,-10.8793697,-22.6833229,-17.4899826,-26.5889778,-6.68798685,-8.73309612,-12.985631,-10.7822027,-14.529171,11.0918341,-9.91689491,-11.8500299,-14.6707697,-13.9849749,-13.4263582,-12.8788605
5.20705843,4.89362335,6.17930841,-4.4913497,-11.2881479,-14.2300014,-11.3642483,-11.8279743,-4.64084053,-11.2782278,-12.1532536,-11.0449409,-1.97039199,-5.20547581,-12.2093544,-12.6942358,-15.0127506,-11.4971323,-10.4622488,-15.3234167,-18.5147228,-9.19784641,-8.78130627,-9.8659277,-9.44502831,-7.42921877,-6.96504307
-10.1460476,-9.78249073,-11.5448122,-13.5193119,-8.50317192,-16.1404305,-8.48576164,-7.80751371,-10.9948339,-14.6590462,-12.468462,-10.9963083,-13.6976967,-12.5725517,-11.8377991,-12.8354034,-15.2990303,-13.848917,-14.2427111,-11.3496428,-6.88494587,-15.0940704,-13.3539591,10.3855352,9.81785774,-6.70024395,-6.34698153
-19.1697273,-18.6428757,-17.458765,-13.3059645,-10.602191,-18.1028595,-10.4363632,-7.74790382,-20.4260426,-17.4841614,-11.1694117,-10.1550446,-25.6313057,-19.1150227,-22.0922127,-6.92583323,9.58077812,-6.35759974,-12.7606792,-9.9164753,-10.7951088,-7.48321915,-11.3785181,-24.9747372,-24.303587,-23.3103352,-22.4829769
-15.869895,-15.1604691,-10.5430441,-15.0171757,-10.3598537,-13.334444,-10.2669935,-11.447237,-24.2323799,-17.4189587,-13.1559496,-9.25767517,-22.2564735,-13.6416216,-23.5656433,8.8910141,-5.17581558,-8.67097187,-3.03865647,-12.2725325,-10.6136408,-9.40484715,-11.5248966,-17.3283234,-16.9410954,-14.7099295,-14.1240082
-16.0408287,-15.5819435,-9.95950031,-16.3256569,-7.03753757,-14.0703526,-6.77840853,-7.73221207,-25.7573776,-18.7969666,-13.2840872,-10.3534594,-20.5189896,-15.129076,-24.821909,10.2972393,-6.64795113,-9.55389023,-8.27283382,-14.3619099,-9.02355099,-11.8209534,-10.9950838,-18.482296,-18.1615582,-15.6915026,-14.9458218
-1.30324626,-1.07278192,-1.80700803,10.0921259,-13.3491192,-16.3278542,-13.0832462,-8.33699894,-3.55589867,-14.2492399,-9.38931561,-7.35281849,-14.8088789,-15.546237,-8.65780067,-7.12294865,-11.0345974,-12.8452635,-10.7654018,-13.5630922,-16.2822876,-8.83042336,-9.89953899,-10.060132,-9.68458748,-12.404829,-12.2501993
-5.58090305,-5.01632595,-4.80823517,-12.7002583,-11.01826,-11.8775139,-10.9416981,-11.0382519,-6.42190313,-10.5364332,-11.1917667,-10.8943958,8.29959965,7.03660059,-3.07424307,-12.7592878,-14.3389158,-7.63904333,-10.8098192,-12.3573627,-20.1034622,-12.055418,-11.5934439,-12.8984375,-12.1830435,-10.9089117,-10.3780355
-6.14900494,-5.62939739,-5.75755358,-9.72623539,-10.6638031,-13.7815437,-10.5606117,-9.25756073,10.7630262,-7.22720814,-10.5548182,-9.76267433,-7.72978449,-7.63942194,-9.76595402,-13.0294018,-12.9230928,-10.9791832,-15.6929808,-11.958086,-19.473753,-10.8924541,-10.9850969,-4.69945765,-4.41586208,-5.49836206,-4.96135569
-4.19066429,-3.78364515,8.4399395,-6.74734497,-11.8033228,-11.7744246,-11.545867,-14.2045126,-9.48034763,-17.3117256,-9.43284893,-8.65879726,-5.5597868,-5.72129202,-13.3734798,-9.81746864,-11.9412994,-11.9146252,-9.81691074,-15.2388687,-15.3442554,-8.85951614,-9.97036171,-8.79314137,-8.87341118,-5.13422489,-4.80878544
-15.5318079,-14.880023,-11.8024168,-16.4643669,-10.4199972,-10.4389429,-10.6323109,-13.2821989,-22.8585567,-16.0044708,-11.4006386,-7.6900115,-19.4802303,-11.020421,-24.2566891,-3.42645788,-6.7588768,-8.13131809,7.20920181,-13.4435158,-8.28543663,-8.44375992,-11.6805649,-21.1982498,-20.199934,-14.113265,-13.4554424
-8.2365427,-7.65158892,-9.07089901,-3.74292302,-15.5773287,-17.4561501,-15.6393099,-12.5331993,-5.19984865,-13.0074635,-11.2631979,-11.4514208,-6.16186094,-4.46063948,7.89037085,-13.1297197,-13.8221722,-12.0014944,-14.7121677,-11.6014786,-20.4563694,-12.8724699,-12.7293196,-8.62640858,-8.30938148,-9.81855392,-9.5855732
-7.34080601,-7.34238052,-6.8067193,-13.7350273,-11.3484364,-15.4942722,-11.3733015,-10.5265875,-7.08527422,-12.0817614,-12.0266533,-11.2192898,6.66599798,6.32394314,-4.84778643,-13.505723,-16.5264034,-8.71523666,-13.2959709,-12.6195946,-20.2048397,-13.1006641,-12.3707972,-14.8375139,-14.0176239,-12.463232,-11.9651175
-19.209343,-18.0479641,-15.4592247,-18.4611835,-9.19407177,-17.219183,-8.9852047,-7.92519426,-30.2103786,-23.0971813,-12.5373144,-10.5706615,-23.8699169,-15.4151506,-25.9284763,-7.88944006,-8.45867634,-13.2464352,-8.20853138,-13.7350426,8.36511803,-10.0565701,-10.0359459,-13.0182314,-12.3464136,-9.83928871,-9.43058491
-20.7676048,-19.4657707,-16.6764603,-17.9197044,-11.2015982,-16.6453228,-11.4365015,-10.5981131,-21.6139069,-14.63204,-12.0555706,-11.6427622,-23.04702,-16.1246605,-26.460947,-4.03321838,-5.0419879,-8.77437973,5.07236671,-7.46232271,-13.2140322,-11.2616243,-8.65638447,-16.1075535,-15.9134951,-15.7184973,-15.0736351
-17.7461643,-16.4902992,-15.7459831,-18.1206055,-12.6071634,-17.9591618,-12.686739,-11.3430576,-20.6678982,-13.2187958,-9.69412422,-10.4929705,-17.7356415,-11.4879799,-26.0004044,-9.00224781,-6.4122982,-8.29042625,10.9289179,-9.14803314,-11.181303,-9.462883,-10.1442556,-12.27003,-12.2378139,-17.9546089,-17.2986183
-29.9314976,-27.9741478,-25.4293919,-22.7257061,-11.8285637,-15.325263,-10.9160099,-9.07916737,-23.8541565,-13.8369837,-12.2783728,-10.5924234,-17.8229008,-10.1238632,-19.7754936,-10.0522356,-5.19012213,7.92965031,-10.3358536,-13.1121321,-14.0373669,-10.1056643,-10.8590021,-34.0788383,-32.9483871,-29.9957447,-28.7237663
-4.30784702,-3.92756987,-4.98753929,-10.5906763,-7.02796316,-12.4766045,-6.5991106,-4.83791447,7.28284645,-6.12199402,-9.12651443,-8.12444115,-7.23658848,-5.12914658,-13.0580921,-10.7907,-12.5783195,-10.5435047,-13.2640476,-10.8465214,-19.4607048,-9.49743748,-8.97657394,-5.24678183,-4.87941408,-9.52736855,-9.25043392
-10.1451416,-9.83139133,-10.8519316,-15.4865465,-12.3459244,-8.85158062,-12.5801773,-17.6552219,-10.0707664,-5.16619968,-11.6470423,-10.8240738,-11.2311916,-9.29150772,-10.9088631,-13.4654131,-16.2075195,-12.5859451,-13.4979715,-9.78552055,-11.0001755,-14.4323816,-11.7860622,10.3232336,9.7629118,6.27329445,6.22262907
-4.73388767,-4.14242268,-4.6245389,9.73937225,-13.7906733,-16.2435532,-13.5081491,-9.42573071,-3.25623775,-12.4434481,-10.3004169,-8.43314648,-12.5189772,-12.8219852,-6.80259418,-8.03258991,-11.4007511,-12.4789724,-10.8507528,-11.8133736,-16.4519768,-11.0220852,-9.17566395,-11.0801287,-10.5945435,-12.5013819,-12.5655651
-4.76421595,-4.31486225,-4.91469288,-3.32501864,-14.1349916,-18.4974251,-13.9449129,-9.85833836,-8.43120003,-13.8478832,-10.7669353,-10.8751879,-4.81595325,-4.07629108,3.51441765,-13.2165327,-14.0164557,-10.6425657,-12.6450119,-13.7507763,-19.8232117,-11.0476961,-12.1334629,-11.9705124,-11.3986492,-14.7820473,-14.4290924
-11.1887932,-10.4597054,-11.7828732,-13.4762201,-10.4056549,-15.8018408,-10.3261538,-9.71932602,-10.9331684,-16.3211117,-12.9660416,-12.0622454,-15.5160694,-11.9283991,-7.46956158,-12.1962442,-16.6281052,-14.8557529,-14.3196144,-11.0594749,-6.85674477,-16.7053051,-11.6809988,11.9407654,11.4133902,-4.59661484,-4.20150566
-7.50607491,-7.07461357,-6.58939743,-10.9379692,-12.9665403,-15.7773247,-12.7173433,-11.1493063,-8.3387146,-12.6238356,-12.2902288,-11.7191534,6.09074974,5.85518551,-4.89881277,-13.9747066,-15.3601933,-7.26183176,-10.6800003,-11.4235106,-20.454052,-10.5203571,-9.68448162,-15.5939627,-14.7574425,-16.3579197,-15.9760685
-2.75285625,-2.18219042,-4.09495163,-10.1702709,-11.8690586,-16.9512672,-11.9183273,-8.47440338,7.52359772,-4.67006922,-5.77004719,-3.69203591,-7.22114897,-9.79576969,-11.7524319,-12.2310047,-12.5094604,-9.05741119,-13.5287943,-13.1045294,-13.7639027,-8.7561388,-8.25327492,-10.1092949,-10.1857319,-15.380003,-14.736825
-12.6828089,-12.1439857,-12.8202953,-15.5848913,-7.6805768,-16.9629478,-7.36723423,-6.97688389,-15.9372902,-14.3784781,-12.2742167,-10.3511496,-14.4992094,-10.3919849,-11.1128082,-14.0141096,-17.0830479,-13.8131151,-16.3875713,-12.1869507,-5.37251425,-16.2635937,-12.6294022,11.0906706,10.5015926,-7.3718276,-6.95629025
-4.81134224,-4.63503933,-7.61779308,-9.7983036,-7.88352871,-13.4763079,-7.94357777,-6.83267117,-8.53896236,-6.12514925,-11.0827312,-10.3840542,-8.89322662,-11.5085516,-12.5540094,-12.6142721,-14.8663206,-11.5327616,-11.2686739,-8.46814346,-11.023118,-12.0980682,-8.19619751,5.40180016,5.12952185,-6.00212002,-5.72665405
-5.38724422,-5.13817072,-6.65055418,-8.19361591,-8.8711319,-13.8581333,-8.66886711,-5.86600494,7.63822603,-9.37060356,-9.37345314,-10.9366035,-6.97292662,-6.58538246,-8.62265968,-11.8297825,-13.7526779,-11.1736193,-14.7187386,-9.91234589,-19.2372684,-11.4606419,-9.35598946,-5.6646533,-5.3075738,-8.99040794,-8.71998024
-8.45048523,-8.70171547,-7.09902906,-15.3119602,-11.7803459,-15.1760492,-11.7633886,-11.8854046,-6.02236176,-9.74629307,-12.7076025,-8.42164326,8.20376778,4.70832109,-10.8545532,-15.0156441,-16.8511124,-9.05558586,-14.5007315,-12.9283619,-19.9163876,-14.1781683,-11.0879259,-16.134573,-14.9310236,-11.0333061,-10.4802895
-10.5787239,-9.97519779,-9.17772484,-14.7931604,8.34580803,-4.10340738,8.40377808,6.41345739,-4.22961378,-7.73485422,-9.5708046,-6.50568533,-9.64174175,-7.1221323,-20.8794041,-12.4240065,-9.92907429,-11.5162554,-11.6150818,-9.18347549,-13.8529263,-8.63282108,-6.67663288,-15.0049381,-14.3412313,-12.2368383,-12.287509
-12.4061241,-11.6049261,-12.0948162,-5.25391006,-15.0143166,-18.3729782,-15.1170921,-11.2536039,-10.4352007,-12.6966648,-11.314249,-9.54545403,-5.77650309,-3.57278919,6.34045029,-14.1240578,-14.8226433,-9.6868124,-14.5206413,-12.0204182,-20.751606,-13.270484,-13.2023077,-14.2678308,-13.6193647,-16.9497719,-16.7805233
-4.03855276,-3.82220912,-4.07915926,-10.8786707,-10.3682384,-14.2100325,-10.6020412,-9.61784935,-6.0518136,-10.7219229,-9.90891266,-12.0292625,7.87217522,0.129993007,-6.11898136,-13.6241302,-13.316227,-8.12172985,-10.175478,-12.3142452,-18.9851551,-11.0835915,-10.5505781,-11.5464678,-10.7181559,-10.8751678,-10.600913
-2.45255899,-2.37351751,-2.91243386,3.51068044,-12.4603214,-16.1287899,-12.8217659,-9.99292755,-2.65618849,-12.1854219,-11.7379723,-9.72537708,-6.47652102,-9.26828861,-5.59620237,-12.3788643,-13.8426399,-12.3132715,-13.5579052,-12.5273066,-18.8123035,-11.6022186,-10.2464132,-10.5709133,-10.022994,-11.6633072,-11.3713121
-16.6691418,-15.5927458,-14.54492,-21.5086498,-15.0637283,-19.1044655,-14.8119888,-13.7300453,-20.6767941,-13.4262753,-10.2248974,-11.6281948,-18.7010422,-11.5021935,-28.0165253,-10.2719698,-7.83010149,-7.47318029,11.0808973,-10.5722733,-13.7079229,-11.626626,-9.2538681,-14.9419785,-14.9308376,-17.4505005,-16.9658451
-26.4905071,-25.7985687,-22.6122379,-13.8314056,-15.961441,-19.8094807,-15.7518768,-14.5682936,-18.5293102,-15.2476473,-13.6086302,-16.2305813,-28.5029411,-20.3800907,-21.9205437,-15.6090794,-5.3212657,-10.2920799,-10.8460951,13.0213079,-17.3399334,-12.2159557,-14.317543,-25.2441349,-24.8982506,-25.6690388,-24.945713
-5.40190125,-4.84173822,-6.94084835,-3.95737982,-14.6190062,-17.8129978,-14.3040228,-11.2653999,-6.77673101,-13.2889156,-10.9428005,-11.158865,-5.26310396,-2.00690079,6.92254639,-12.0582962,-13.9914312,-12.5198288,-13.4531927,-13.9349689,-18.6687965,-10.9052124,-13.4651546,-6.07197905,-5.90734911,-9.26248741,-8.87652397
-11.5519552,-11.2851067,-12.4046011,-16.846899,-12.9375639,-17.9452419,-12.877182,-11.631525,-20.5704384,-18.8679123,-11.590394,-7.39368153,-21.0757427,-15.5210152,-22.372736,-11.2294054,-6.99513197,-10.4208574,-12.2545004,-11.4864197,-6.83815432,4.58332825,-0.627765656,-16.9876957,-16.431612,-15.7026062,-15.3419209
-29.2692738,-27.8780746,-26.784565,-24.0460587,-13.6617842,-14.9533319,-13.5362968,-12.8269396,-21.4579163,-10.9392567,-12.1347122,-10.9718761,-14.5519695,-14.3888378,-22.0924263,-11.8358746,-8.65143204,12.7907867,-12.8942394,-12.1228285,-15.8010197,-13.6100616,-7.06730127,-34.0131683,-32.9902191,-29.4596176,-28.1487236
-17.4569759,-16.2808838,-14.5957108,-20.9878273,-7.66168404,-16.6200485,-7.79093027,-8.04883957,-28.7581253,-20.593771,-12.5674572,-11.8550339,-19.7192535,-15.5551033,-27.4050541,-8.29341793,-10.6182108,-11.6121321,-8.18562222,-12.5495644,9.91859627,-9.24929237,-9.24833679,-13.3199387,-12.9980507,-9.61878777,-9.1261425
-10.4593182,-9.54718113,-9.77331257,-4.12072468,-12.7830591,-12.6658487,-12.8952761,-11.7112923,-8.31466866,-13.4348078,-11.7962627,-12.9188862,-6.83061075,-4.41782618,10.8361034,-12.7002077,-14.4484787,-10.404006,-13.9401426,-10.7278891,-18.9378223,-12.6415615,-13.1870823,-10.2227468,-9.847682,-10.3456154,-9.96125221
-6.15637255,-5.95779085,-5.86346912,-12.9081688,-12.8129101,-15.6604481,-12.5887651,-11.7667255,-6.07523727,-11.7523193,-12.2636909,-11.249754,8.12636662,5.37898922,-4.86687374,-13.4559975,-15.3371019,-8.54974937,-11.2360249,-11.652029,-20.2660522,-11.0911255,-11.1986675,-13.1769753,-12.3605347,-12.7773867,-12.4301367
-4.73841858,-4.45098543,-4.29500628,-12.0907888,-8.3525753,-14.0065842,-8.48015118,-6.87849569,-2.59326959,-13.2841406,-12.5764198,-11.1993399,-15.002965,-12.0654917,-6.58832502,-7.72781801,-13.9407425,-14.5301752,-12.1336956,-10.2661657,-10.8949013,-11.5180988,-11.496706,8.19488144,7.88365555,1.90926397,2.02621961
-29.5043545,-28.0132351,-27.6774178,-20.8011742,-13.6856976,-17.0622826,-13.0852909,-10.540451,-20.1863708,-13.4070873,-11.4156532,-11.0785637,-17.6904716,-14.2095537,-21.3500805,-12.8275547,-4.01492453,10.5868492,-13.1790409,-11.8909559,-14.9259996,-11.0511417,-8.83933163,-33.5015755,-32.2510376,-30.2525558,-28.3652802
3.56713724,3.52448344,4.24756718,-8.23004532,-7.70754623,-9.93999386,-7.5535121,-8.30340672,-3.84089184,-12.8647203,-11.9642715,-10.8115654,-5.39588308,-5.19013071,-12.881319,-10.7397575,-13.1597061,-11.6340494,-7.36972523,-11.5568113,-16.0087776,-9.4000597,-7.60275745,3.12982106,2.68752623,3.12101316,3.11835909
-11.686985,-11.0083151,-10.116621,-15.7290449,9.78060246,-4.09395504,9.81983185,7.60033083,-5.05509233,-6.09402943,-8.97161198,-6.23406315,-6.94886208,-6.41638851,-21.42379,-13.2366667,-10.4456577,-10.3806725,-12.4280462,-10.1692677,-13.5619392,-9.54894543,-7.00968313,-16.824585,-16.1707287,-13.4452677,-13.2781715
6.44150543,6.01024628,7.95295048,-5.70437431,-12.158596,-18.389204,-11.7123671,-10.0893564,-6.13186169,-15.8371153,-9.94213963,-8.77850914,-2.92761135,-2.51482725,-11.6314945,-11.3694382,-11.8661776,-12.7195873,-11.1829338,-15.9993486,-16.3636646,-8.20857716,-11.8828249,-6.27177191,-6.49530697,-6.40130568,-5.84010649
-3.30614877,-2.96912527,-3.49101853,-7.19047976,-12.6920977,-14.6640282,-12.6039381,-10.6168022,-5.59099102,-13.9765348,-11.4011421,-11.2918663,-0.875378847,-0.182363719,3.63509369,-12.0313177,-13.3599443,-11.4292192,-9.53020191,-12.0625916,-19.5392494,-10.5742073,-12.0380192,-8.74997139,-8.47661304,-9.33228397,-8.91100121
-14.1868849,-13.6953697,-13.763669,-3.45018625,-15.8575525,-17.6474628,-15.743331,-13.0759411,-9.07388496,-14.9361944,-11.4309864,-10.4991388,-8.01479912,-6.04625559,8.17873287,-14.1141834,-15.4926596,-10.733099,-16.504221,-12.3455677,-20.4366035,-13.9824791,-16.4692974,-14.8500395,-14.0176983,-15.7160501,-15.2864504
