Pearson Correlation Coefficient,Spearman Correlation Coefficient,Kendall Correlation Coefficient,Partial Correlation Coefficient,Anderson-Darling Test,Shapiro-Wilk Test of Normality,Kolmogorov-Smirnov Test for Normality,Lilliefors Test,Kolmogorov-Smirnov Test,Kolmogorov-Smirnov Test for Uniform distribution,Kolmogorov-Smirnov Test for Gamma distribution,Kolmogorov-Smirnov Test for Exponential distribution,Chi-square Independence Test,Fisher Exact Test,Mantel-Haenszel Test,Mean,Median,Mode,Range,Quartile,Standard Deviation,Skewness,Kurtosis,Mood Variance Test,Levene Test,Bartlett Test,F-Test for Variance
-15.5147886,-14.1275501,-14.4121799,-20.4361954,-12.4859791,-21.763876,-12.5108528,-7.5989356,-16.1504898,-18.3116283,-12.4789667,-16.2283764,-19.8087769,-13.4345741,-16.1436958,-12.326086,-14.2785873,-15.3761921,-6.40085602,-9.77597809,-4.83415413,-11.3010197,-8.32693863,11.1350422,10.7579403,-5.66420937,-5.519732
8.4408493,8.09623432,9.25803757,-3.01454854,-10.394104,-19.6583328,-10.1429911,-6.840693,-9.11907291,-15.9944096,-10.869154,-8.90267754,-7.59494638,-8.0429821,-14.629302,-10.3741598,-12.5630798,-14.1436157,-12.1585541,-17.753191,-16.0581894,-8.60961914,-10.9974813,-7.80112457,-7.71666622,-8.97836971,-8.59540081
-13.147521,-12.1130991,-13.5493689,-14.0836945,-10.2714739,-17.9558125,-9.82648754,-7.17649984,-14.8176994,-13.7907467,-13.5871296,-11.8725119,-16.7735577,-12.080513,-7.18236923,-12.386075,-17.4175339,-14.5029354,-16.7965622,-11.0008116,-8.26474094,-16.4131088,-14.3327217,13.1991224,12.4006014,-7.93829823,-7.57575417
-13.8626947,-13.1041765,-10.5545664,-18.0531483,9.52334118,5.17194176,9.58081341,-1.21520507,-11.7243671,-6.56516075,-8.74693775,-7.64076471,-8.56854534,-5.90634394,-23.5950966,-10.2564735,-10.9391193,-8.83617783,-10.1283846,-8.42974854,-12.86199,-9.11524773,-7.31937027,-14.3796654,-13.8123932,-6.40600729,-6.16069746
-21.0565014,-20.1841412,-18.847805,-11.9307699,-10.7343674,-16.4109421,-10.4976044,-8.45186806,-17.9854889,-16.3297348,-11.4165916,-10.3289728,-26.4189796,-17.2901573,-21.1469193,-4.64667082,8.68490887,-6.80535221,-11.2739506,-8.59235382,-14.0231562,-8.38103008,-10.0162106,-22.7261353,-22.1921291,-17.216423,-16.6257744
-6.98486042,-6.51954222,-5.59479189,-12.6426706,7.07142019,-1.45647728,7.0785594,5.88893986,-8.06573105,-8.76350498,-9.55639267,-7.97604132,-9.20457649,-7.08248138,-17.6754627,-11.966464,-9.54816341,-8.99069977,-7.39740038,-7.12968254,-11.9425564,-4.86705256,-3.60788751,-12.4328213,-11.9156303,-11.1756983,-10.8818588
-6.26164293,-6.23261929,-6.59639168,-13.9109659,-9.45077419,-8.04427719,-9.45467186,-15.149395,-10.1251583,-12.7633839,-11.5752764,-9.93677139,-12.4136209,-10.4993315,-11.8273592,-12.3951445,-14.0944614,-12.5206604,-11.8227987,-10.9361191,-8.50872231,-11.1163635,-9.97320652,11.766861,11.2305021,6.86722326,6.84952927
-5.3203783,-4.79854107,-5.25295687,17.0490112,-14.2608004,-18.8819141,-14.4708414,-8.95717335,-16.3831673,-19.1553631,-9.2688055,-9.89225674,-24.2275009,-21.4832592,-7.77706337,-10.7276659,-11.1741619,-13.8257723,-13.6916227,-14.1188917,-14.919157,-11.1308451,-14.1982155,-8.61405087,-8.31082058,-15.7365141,-15.3798809
-24.6297951,-23.8277206,-22.4273529,-12.9627542,-14.10777,-17.8692608,-14.0723763,-12.3095636,-14.0556993,-12.5487127,-12.6974554,-15.7176037,-24.4621487,-19.1732655,-20.3794994,-15.3004141,-5.27304173,-9.54819012,-10.1838617,11.3145971,-17.2633419,-11.4434299,-11.1578712,-23.3897457,-22.9502316,-24.7015972,-23.906456
-17.7901421,-16.6388969,-13.4972181,-19.1372566,-8.70888233,-14.8115644,-8.57717705,-9.87752724,-26.2661209,-20.6013393,-12.2987032,-11.5097189,-21.5015202,-16.3637238,-26.9200726,-7.0985446,-9.46382332,-11.9241266,-4.56043053,-11.9683628,7.16194153,-9.71035671,-7.35582066,-13.6738787,-13.2794714,-10.9572258,-10.7236824
-8.14060402,-8.16001797,-9.82705212,-14.6248255,-9.82304573,-8.82245064,-9.87456512,-15.3319101,-12.781168,-12.5601645,-11.5330915,-10.1814976,-14.7418661,-12.3971901,-12.5755882,-12.1861782,-14.2954922,-13.6768293,-12.4603281,-10.5191641,-6.97222233,-12.9509964,-11.4054317,10.6409807,10.1952515,6.16889954,6.12534952
-0.340321392,-0.14779833,10.4077339,-6.1551075,-12.8193283,-12.2615662,-12.6315889,-13.9820137,-9.44488525,-16.9353294,-10.8448687,-10.5129976,-6.69087934,-6.11717796,-14.6924629,-9.83618259,-12.0710545,-11.7331457,-7.54194307,-14.5140553,-17.2287979,-9.05909538,-7.25725317,-7.6722517,-7.30646658,-6.81174183,-6.41931486
-7.16373301,-6.67482519,-8.44130516,-18.1188202,-11.805562,-17.8306293,-11.7665138,-8.0979538,-9.09163094,-16.8029556,-12.2708616,-9.34388733,-16.1623192,-10.3611946,-20.7445412,-15.4122696,-9.25480747,-10.2473297,-9.25013733,-7.39527082,-16.1139412,7.28149319,-2.48687983,-13.0798054,-12.4233437,-15.4464111,-15.1478453
-0.793434322,-0.858756483,-0.804603159,-11.4419756,-9.25935364,-14.4654026,-9.08214378,-7.42357874,-2.45174313,-12.4511147,-11.0919485,-9.70244503,-9.89322186,-8.93722916,-11.3665199,-9.06335449,-11.5546598,-13.0291424,-8.34509945,-11.2077808,-14.1075373,-7.99325657,-9.12851524,5.07610941,4.73032379,-3.42529392,-3.11037707
-6.72377872,-6.47742558,-6.26889706,-9.35950661,-8.3423233,-9.51650238,-8.62841606,-9.88305187,-3.11807108,-9.11851311,-11.9143124,-11.6579361,4.68442202,-0.552668631,-7.66813278,-12.808672,-14.3643513,-6.32132816,-9.67249966,-8.43935966,-18.4748402,-10.1231155,-7.22387552,-10.8670111,-10.2913599,-9.67766285,-9.57105637
-36.8744392,-35.1103249,-29.3459511,-23.4317913,-19.7122612,-14.8276024,-20.0583534,-22.4410515,-21.8927727,-10.1611652,-13.860673,-14.3946037,-12.4774618,-8.78760338,-22.2141609,-14.0043697,-15.6758194,17.4328003,-8.24241638,-9.43944454,-21.2702217,-16.82794,-6.70128393,-33.6826897,-32.4291115,-28.8805923,-27.8068943
-10.1633663,-9.55661678,-9.72379875,-14.7292204,-10.5724564,-17.0925846,-10.3704224,-8.77063847,-13.0229521,-16.4891968,-14.1340704,-13.0096941,-19.0709114,-13.2727079,-11.2180042,-13.9051991,-14.0861654,-15.998457,-8.53196239,-11.1358767,-8.70212078,-13.4027185,-9.76258755,12.1604042,11.6678591,-6.85098886,-6.4349556
-19.0673447,-17.0806561,-15.0176067,-14.1002932,7.55728722,-6.67395163,7.47350502,8.79680347,-5.73667717,-10.3643761,-11.6614237,-10.4983215,-12.8698912,-12.4976501,-28.8564358,-13.6941643,-11.892643,-8.70837307,-13.2903671,-5.01959848,-17.4055557,-8.96166801,-4.18313599,-18.6793137,-17.9251823,-17.8307648,-16.7920074
-16.3267517,-15.2107449,-12.5640469,-17.9896393,-7.83616495,-15.0894852,-7.81605244,-7.90340471,-26.202446,-19.0776768,-12.357132,-11.4976568,-21.2391357,-15.8327045,-21.0633392,-8.29932499,-10.6998396,-12.4229555,-3.30997157,-11.5505466,8.41973305,-10.1354895,-4.30745697,-6.97545671,-6.82764626,-9.42113495,-9.09489059
-6.86941385,-6.51315737,-6.43819714,-13.9821835,7.55690193,-5.1311326,7.4780097,8.04654217,-7.24449682,-7.93290234,-9.18766308,-6.61978626,-8.58303452,-8.14787483,-20.9174957,-13.3423519,-10.7791567,-10.8187275,-10.271801,-10.4719143,-13.4739561,-5.84183884,-4.68375444,-13.0884209,-12.5553474,-13.4442196,-13.0417576
-11.8458319,-11.5897446,-11.3482695,-16.7962055,-9.70543385,-14.6985588,-9.40768433,-9.55843735,-12.7656155,-14.3279963,-12.9491062,-11.4515676,-14.7225714,-8.56858921,-10.0934734,-12.9455738,-16.1564083,-14.3054838,-14.0916653,-11.0291576,-8.49126244,-14.9119539,-14.3443842,12.4729614,12.0121193,2.14151144,2.13773584
-8.82120705,-8.34449387,-9.16690254,-16.5904541,-5.81458902,-10.1003208,-5.43554592,-3.49200749,-4.38230753,8.81617069,-6.88535547,-4.84473991,-6.43521929,-4.48683071,-18.0382195,-13.5923815,-12.6656284,-8.84753799,-9.96833134,-9.69576073,-15.3776922,-11.1171961,-6.768785,-14.6995745,-14.2745657,-12.5043736,-12.2093992
-13.2309799,-12.0978661,-9.56642723,-19.7487583,-11.2705326,-16.4652576,-11.526041,-10.1898899,-16.0613346,-17.7208042,-14.2582874,-13.9046402,-19.7318878,-12.4053497,-19.150259,-13.5155268,-13.6883097,-16.0980473,-5.26001072,-10.2592506,-5.70031071,-10.1076183,-8.47682476,8.79314327,8.25345898,1.21882391,1.35762572
-8.82304192,-8.83332634,-6.30552721,-16.3071537,-11.4315205,-16.7060833,-11.2652664,-11.393075,-11.2640285,-11.104085,-12.000555,-10.3205004,6.90818596,6.57915831,-6.69484282,-15.9881096,-16.1361275,-9.36737061,-13.9913025,-15.1484442,-19.8842983,-12.9992971,-15.0009155,-16.0123787,-14.9413662,-11.8997755,-11.6978083
-7.74226475,-8.10648632,-5.92547798,-14.0082035,-11.7643518,-15.0875435,-11.9810314,-12.4164762,-8.16464424,-9.03988457,-12.4535685,-8.05692768,8.99166489,1.89356685,-14.1012411,-15.7437658,-16.7813396,-9.62023926,-14.8222656,-14.3870993,-20.403019,-14.6412773,-13.2678175,-17.1581154,-15.9205198,-11.5606079,-11.0453444
-21.2486801,-20.3169746,-18.6671486,-13.9769678,-11.6163502,-15.7522669,-11.8943281,-10.8214884,-19.7672501,-16.3883705,-12.0598154,-11.2825279,-27.2785034,-19.3419628,-21.9608917,-6.63364506,8.45668697,-5.73778963,-10.7606239,-7.09816456,-14.1268177,-8.98823452,-11.1916122,-21.5814266,-21.2952328,-19.6760731,-18.9309978
-0.271418184,-0.103753664,15.3279552,-7.79140711,-9.85270977,-13.5580311,-9.61684608,-10.0184669,-17.5994854,-17.9398155,-10.6597929,-9.21929455,-15.0247612,-8.64624214,-19.1534672,-6.93761921,-15.1217842,-13.2845869,-12.1769323,-16.5850735,-15.1427841,-12.5973301,-10.9288969,-7.82859039,-7.45692587,-9.40893555,-8.92649174
-5.29678631,-4.80524588,-5.85868883,-5.9301362,-15.9826241,-18.6478119,-15.8870163,-13.5711756,-7.93911219,-11.8014851,-11.4154577,-9.66572285,5.54296017,-2.85865355,-4.60403728,-16.1546879,-15.4543352,-10.0372229,-14.7349825,-15.4940853,-21.2154541,-12.87955,-12.560113,-14.8968382,-14.1553583,-13.6261606,-13.4012871
-6.82820988,-6.46478271,-6.71947241,-12.4194012,-8.27130985,-6.77032471,-8.09249496,-13.2028055,-3.79592776,-12.5880337,-10.9392977,-9.83680058,-11.7979412,-9.80420685,-9.54857731,-8.13103485,-11.491436,-12.2634449,-12.1298313,-11.1626549,-14.3473272,-10.583086,-11.3552914,8.25666523,7.76486778,4.84289694,4.88982439
1.90976596,2.07491851,0.955486298,-10.0110092,-11.0061331,-15.4721985,-10.9512014,-9.06215096,-5.13721848,-13.2908297,-9.82475853,-9.33909893,2.21440458,-1.67614174,-3.936167,-11.2932787,-12.2708063,-10.2981882,-8.70563412,-15.1672106,-16.3738022,-8.68322372,-10.2288837,-6.32808304,-6.55717993,-4.9381752,-4.60674191
3.75845647,3.56546092,3.69742084,-7.11394787,-9.80543137,-15.658637,-9.6433363,-7.20137501,-1.34689522,-13.543375,-9.17358017,-12.3101091,-5.05438709,-6.84538698,-11.1800194,-9.54813004,-12.4772511,-10.6548529,-9.01663589,-11.4902668,-16.603178,-9.10599613,-6.75950098,0.963015079,0.615725458,-6.15056562,-5.77012873
-4.35681725,-3.7509675,-5.26447916,7.12902451,-12.562748,-14.8582087,-12.4839687,-9.71522999,-11.518692,-18.0460014,-9.17785454,-9.62880707,-14.1316118,-11.714077,-7.11519384,-12.1785898,-10.8642006,-14.0300455,-13.1461344,-15.8987455,-14.9698029,-11.0467129,-13.7040701,-6.48156357,-6.79012156,-6.42456913,-6.25575447
-9.61118603,-9.13242817,-10.8209133,-10.7733955,-9.22251034,-15.4529171,-9.15431404,-8.06002712,-9.54252434,-15.4059677,-12.5079432,-11.9972916,-15.3351288,-13.8208208,-6.82666111,-11.3220615,-16.2262669,-13.6090269,-13.7098484,-10.4147415,-7.32327652,-14.763689,-9.91374016,10.9442902,10.3194723,-3.75129056,-3.57155347
-9.90503883,-9.36388111,-9.05486584,-19.5631695,-11.7350082,-14.4525061,-10.9170971,-10.5436687,-8.77430058,-15.1764231,-12.8687887,-12.2631464,-18.83675,-6.10262203,-13.9239693,-13.5589104,-9.31550884,-15.4144287,-3.24943924,-7.97916079,-11.6681576,-8.04454422,-10.5212135,7.84274817,7.65931845,0.355221272,0.709607124
1.9229939,1.95919752,2.11198783,-7.27701235,-9.79409027,-17.967701,-9.75239944,-6.27974319,-8.50096416,-15.0283699,-9.37051296,-9.38560009,2.56688333,-0.629637361,-6.68143988,-10.8573074,-11.9513607,-12.6792564,-11.2353668,-15.3719702,-16.5048866,-8.81762314,-11.4949045,-5.45927334,-5.32646704,-9.81614685,-9.25925827
-12.6079226,-12.0504179,-11.9223948,-16.8391151,-9.58813572,-18.0892906,-9.28993511,-8.75207233,-15.2272329,-15.8044415,-12.7825785,-10.6318121,-16.6619415,-11.7996511,-9.17273617,-14.0096951,-17.1385479,-14.2660179,-17.4290619,-13.3909187,-4.75286865,-16.2924023,-12.5891209,10.6032066,10.0175095,-3.17842174,-2.90632796
-17.2035484,-16.2713718,-15.473752,-18.5527916,-8.98775673,-21.153944,-9.10972595,-6.09065199,-30.6670475,-24.6657925,-14.3354797,-11.6931562,-25.0964413,-17.251709,-29.2862072,-8.78116989,-8.17450809,-14.2148027,-5.24290037,-12.929121,7.55387497,-10.1732759,-9.17575169,-9.91536427,-9.58268738,-10.4963017,-10.4719992
-13.3390951,-12.561985,-10.1757927,-17.9890041,9.19558811,5.67712784,9.17032337,-1.9846648,-11.9804296,-5.74679041,-8.77269936,-7.53485775,-8.54398823,-5.92200947,-24.7283039,-10.2572565,-10.6792183,-8.64167118,-10.0200453,-8.49797726,-13.0363054,-9.14605141,-7.49345493,-14.3810883,-13.8874617,-6.19299936,-5.92741919
-12.4504766,-11.7162886,-8.61659813,-16.7117901,8.07058239,-0.556012571,8.18596268,3.71372938,-4.16724396,-6.06839085,-7.76207876,-7.49033737,-10.0611286,-8.76074696,-25.1609039,-8.57891083,-12.3205853,-9.28162479,-11.1834593,-8.37919331,-14.0014229,-10.0541382,-8.09424877,-17.9742699,-17.1764965,-10.6498327,-10.4586115
-13.2935762,-12.6068602,-14.0716562,-6.86612558,-17.5373821,-20.9538174,-17.4188404,-14.1688099,-9.71017265,-14.5258932,-12.3953829,-12.6675777,-6.7350955,-4.27747345,7.57286263,-15.9469938,-14.8568993,-11.0832176,-17.0459099,-12.6562605,-22.5211964,-13.7254076,-15.0523033,-15.2202969,-14.3141918,-14.7782364,-14.6379137
-23.8536072,-22.7816639,-23.7856808,-22.8777504,-12.6385717,-13.9140453,-12.2923021,-11.2240038,-20.3286705,-9.00055504,-10.3265171,-9.23376656,-11.1458902,-9.65132427,-20.815073,-9.36883163,-6.92617083,10.6122236,-9.18185806,-11.3971834,-14.835989,-11.1527681,-10.0074816,-29.7782898,-29.0068645,-26.2510357,-24.9098949
7.48748922,6.93017054,10.6651411,-6.67501545,-10.7998009,-18.7743301,-10.6555281,-8.15043736,-12.6008778,-17.9147625,-10.8192625,-9.61630917,-9.17933941,-6.23766327,-15.6418447,-11.0008984,-13.2409048,-14.4154863,-13.5470867,-17.892561,-16.4099121,-9.43935585,-12.5682878,-6.68342686,-6.89431429,-8.30134296,-7.70540667
-0.173725158,-0.167942673,0.202769756,-10.50665,-9.47449207,-14.6066866,-9.36209106,-8.3583231,-2.97275615,-13.6409025,-12.4542789,-11.5952377,-11.2955351,-11.6157522,-11.4369106,-9.64566517,-12.3374586,-13.0880919,-9.02084064,-10.9476166,-14.5291147,-7.80292797,-8.31838989,6.88525009,6.49736357,-3.53199673,-3.26943374
-3.70672774,-3.3522191,-4.13934946,10.3968267,-12.7163916,-17.4701424,-12.2116814,-7.05644608,-7.28463936,-16.4848843,-9.96843147,-8.43287373,-14.6742077,-11.9307051,-5.34098148,-7.6795454,-10.8078566,-12.7792206,-10.2446184,-12.5698566,-15.6774216,-10.9996405,-9.56002998,-6.73487854,-6.37898827,-13.1649532,-13.115716
-33.6089783,-32.1807632,-28.8473091,-26.6306763,-16.8502388,-16.521904,-16.7488976,-16.7805157,-22.8069763,-11.5423641,-13.7618723,-13.1234655,-15.364274,-7.2279439,-22.5389786,-12.1835375,-10.9300575,14.3926144,-6.67643356,-9.85877705,-19.3372898,-15.1560345,-6.31037235,-33.7869225,-32.6070442,-31.6087666,-30.4837513
-12.1680088,-11.3001642,-9.92077446,-16.3000088,10.306942,-5.28934431,10.3200636,8.55527496,-7.13590813,-6.25823498,-8.84900761,-6.35347509,-8.58866692,-7.21239948,-24.5153217,-13.6149807,-11.7320747,-9.94917297,-13.9634075,-10.6782055,-13.892333,-9.05016994,-5.09363365,-16.8123913,-16.1527328,-12.3731585,-12.0229387
-28.6494637,-27.1118126,-26.603159,-20.9264793,-12.6897869,-12.2648935,-12.341898,-12.4382734,-20.1739559,-10.7985744,-10.9510593,-10.240591,-14.5877132,-14.145112,-22.7188282,-11.035099,-6.65258455,11.8471947,-12.4989462,-12.1451187,-15.0302801,-13.5310287,-7.60915518,-32.1095886,-31.005476,-29.2821255,-27.8735752
-3.17793083,-2.90242457,-4.03753185,-8.68087673,-8.2716856,-14.6111355,-8.14697075,-5.56282616,-3.33021307,-13.8497362,-12.2248125,-9.81809139,-13.5441198,-9.86070347,-9.41425323,-9.83064079,-12.3680143,-14.0404854,-11.601985,-10.6087275,-11.7335892,-9.15896797,-11.2027035,8.16986561,7.78120613,-2.29822302,-2.14359522
-12.6206379,-11.5096378,-12.8708944,-14.9910297,-13.9689484,-19.6335506,-13.8557348,-10.7427044,-16.8546143,-15.3846636,-8.81293488,-7.91671371,-21.7564774,-15.2429132,-23.116312,-13.355298,-8.62827206,-9.65107632,-11.6452532,-9.63449574,-10.534194,-6.49384403,12.4050159,-14.010273,-13.7836456,-15.6006784,-14.7453365
-0.0761650503,0.0714202896,-1.04548264,7.63278151,-12.5480633,-17.7860832,-12.3473473,-8.42290497,-5.18305779,-15.7214298,-9.61263371,-9.7037487,-8.0532341,-7.25941563,-5.11144257,-11.1777229,-12.9347486,-11.653368,-11.6055584,-12.7617846,-16.7830582,-10.380477,-11.0785007,-6.65746737,-6.37678194,-12.537611,-12.4876852
-3.08616352,-2.7465589,-3.23107529,-8.8324213,-12.0749941,-15.4224539,-11.925559,-10.5862446,-4.61685085,-11.2045689,-10.2302628,-10.7507601,7.02220011,-0.399066687,-5.68453074,-11.9095011,-13.2843904,-8.22088623,-10.5379763,-12.4115877,-18.7937546,-8.41670704,-10.726984,-8.09861469,-7.95372486,-11.8576908,-11.6770163
-17.2469311,-15.4296408,-15.2963314,-14.6411409,-7.80745792,-10.4432583,-7.56165695,-6.24059391,-5.79559422,-8.97957993,-9.09416962,-6.11747456,-12.8501482,-12.4408703,-26.8991852,-12.7815409,-8.60456944,-2.35004711,-9.08537483,-5.88337278,-17.7422771,-7.26111412,8.24355698,-19.5307217,-18.556509,-19.0783939,-18.393343
-5.66685581,-5.32833481,-6.32646751,-5.5881629,-7.77819109,-11.8454771,-7.81804323,-6.77478313,8.22814751,-8.94531441,-10.3095436,-9.19586849,-8.05829144,-8.71063328,-8.71051693,-10.6944561,-11.6964464,-10.9326353,-13.1950321,-8.88361073,-16.4501648,-9.71990967,-7.6486311,-3.7920053,-3.43476844,-5.79798603,-5.34384394
-9.79685593,-9.17030239,-8.50372696,-17.8961067,9.48269939,-4.01079941,9.34646988,7.5258646,-7.42071724,-5.86954498,-8.880229,-6.56436157,-8.46367073,-8.24432373,-22.7890816,-12.9095364,-11.7689991,-8.87130737,-12.4837389,-10.0175781,-13.347393,-8.77563667,-6.06521797,-15.5246201,-14.6785812,-11.6473608,-11.2626467
-3.18608785,-2.73469782,-4.03368425,-7.72055864,-10.3307514,-16.8115788,-10.4159203,-7.82114697,-3.87677002,-9.56843472,-10.5092382,-9.86669731,7.74616671,-2.28689933,-8.56925011,-11.5446892,-13.7857904,-7.11126518,-10.6959105,-12.2504568,-18.2126617,-10.0748091,-5.21887493,-7.91008949,-7.53197432,-11.6451426,-11.2511854
-4.30291462,-4.03350639,-5.35367393,6.60391569,-12.8825445,-18.8387928,-13.0740948,-9.72643661,-11.3374701,-17.8884983,-10.4910479,-10.7403316,-14.4095821,-13.0485077,-6.32214355,-12.6164417,-10.9547443,-12.8650475,-12.9443827,-14.5712023,-14.585824,-10.5290394,-13.0080738,-7.37433386,-7.41059732,-14.7311335,-14.2069235
-4.56262159,-4.55416489,-5.79869747,-8.3502388,-9.52956963,-14.8373709,-9.62690449,-6.83236551,-5.15661716,-7.74111748,10.1458054,-6.55959511,-7.17295742,-7.92336798,-23.0927658,-13.0972853,-10.446599,-8.80728531,-11.457551,-11.6318388,-13.4533567,-9.3701067,-5.98927927,-13.045022,-12.526022,-16.6848755,-15.8652182
-6.66802883,-6.42584991,-9.15203857,-17.8831329,-13.0673046,-21.5871658,-13.1113749,-9.68240738,-14.4139738,-19.1714821,-11.645772,-8.77943897,-19.720747,-13.1415634,-24.2367249,-14.8529263,-8.20729542,-11.4670515,-10.4657125,-9.43495655,-13.503458,2.85939908,5.0893445,-15.6977234,-15.6351433,-16.2869568,-16.3211784
-4.35773325,-3.90784001,-3.84733152,-8.96156693,-10.4774523,-13.7840796,-10.3584919,-9.47610569,-7.66074991,-10.3559227,-12.4412909,-13.2820539,5.40051699,-0.72649169,-8.18114567,-12.0881662,-15.7340212,-8.0596962,-11.4799976,-11.0840797,-19.0682888,-10.6381493,-9.00116539,-10.6618729,-10.4112759,-10.9266043,-10.324934
-5.68576241,-5.56265593,-5.91233444,-11.7856598,-13.9112711,-15.5032873,-13.9254866,-13.4015779,-5.6551404,-10.755868,-12.1993818,-11.3996572,9.1194973,-0.223564699,-7.40521669,-13.7809515,-16.0860023,-7.10954475,-12.7799768,-12.3006124,-20.0972614,-12.9226141,-9.61178112,-11.7601347,-10.9765005,-8.8553009,-8.55424023
-19.4548855,-18.0456276,-16.8216724,-19.1755867,-12.2890921,-16.7466888,-12.1742678,-11.0915899,-18.9991074,-10.9676571,-11.1859779,-11.7251997,-19.7227116,-13.3179188,-27.8648491,-12.3367777,-6.17559099,-7.71700811,10.4871244,-5.08675718,-15.4380169,-10.3540897,-8.70998383,-18.1252003,-17.8130646,-19.122633,-18.2900791
-16.2443771,-15.6722155,-10.4554672,-12.95473,-8.58717346,-14.6634216,-8.70588112,-9.70816135,-23.8121548,-18.2541885,-13.0129108,-10.4657831,-22.6172886,-16.3630695,-21.742506,8.5123415,-5.55964088,-8.91219616,-6.53325844,-12.6424847,-7.57966375,-9.06424236,-10.5056639,-16.621273,-16.3033657,-15.4298391,-14.5797052
-0.358208776,-0.187084332,14.268054,-6.89533997,-9.82795238,-13.8009586,-9.61982346,-9.7026453,-16.387537,-17.4659653,-10.6080933,-8.95210171,-13.5940533,-8.24570751,-18.6376381,-6.91648912,-14.4807978,-13.1537132,-11.6886711,-16.2898769,-15.0334749,-12.1354628,-9.99044323,-7.03823233,-6.77081347,-8.41940117,-7.9647131
5.59102964,5.26656532,5.23518515,-3.06583619,-10.6823854,-17.775177,-10.7114468,-7.01004171,-5.94996977,-12.9457178,-10.3180571,-9.05827808,-7.16751051,-6.3294158,-7.97588921,-9.62288284,-11.9692812,-11.8906527,-8.68013287,-13.345542,-17.0050335,-9.47173214,-8.54026794,-3.28461075,-3.29181695,-8.05977058,-7.93024111
-5.8584857,-5.75939465,-5.6424737,-14.4304266,-7.56908607,-12.8950434,-7.48913336,-8.60342026,-11.5455208,-14.0385208,-12.7606249,-11.5587435,-14.1962023,-12.5527067,-12.7482414,-13.1380615,-15.0908642,-12.9735174,-11.3990726,-10.7090607,-7.16702652,-11.3648939,-9.56985855,12.7290964,12.0414467,1.3904866,1.59460258
-13.4624672,-12.6827917,-14.7052536,-8.91381645,-14.6658039,-17.3467941,-14.5610075,-12.3177729,-3.72700357,-13.5723801,-11.2294292,-14.163023,-4.10353279,-1.97235906,7.54031658,-13.0454369,-15.803689,-9.15105152,-15.9742155,-9.97236729,-20.3781471,-13.8003426,-12.8401346,-8.76910496,-8.26795101,-12.3022337,-12.101223
-20.6104183,-19.293047,-14.0030594,-19.5467262,-8.86255455,-16.5816956,-8.41901588,-9.59170246,-29.141222,-19.6113377,-14.0136442,-12.4502954,-24.4829865,-14.7090902,-23.27598,10.1310368,-7.92446089,-8.67721748,-12.297698,-16.580307,-7.75832176,-13.3804216,-17.4878178,-22.5186729,-21.9350739,-16.1047192,-15.3012762
-3.80395103,-3.43389773,10.1241693,-6.69513607,-9.35890293,-10.9022398,-9.17650509,-12.7483702,-8.18076229,-15.8065491,-10.47894,-9.68719769,-5.04591179,-5.7218256,-15.1930275,-9.1783905,-13.1528025,-10.6203823,-9.342906,-13.7924137,-14.1045828,-8.85019016,-7.09366131,-7.47108507,-7.4803834,-4.19078398,-3.88356495
-3.46199203,-3.1198895,-4.66097498,-9.12464905,-8.19875145,-14.9307117,-8.2807045,-6.39772129,7.63676167,-8.98764229,-10.7865238,-9.43610191,-5.50645304,-8.62063408,-14.0134325,-11.2381773,-12.5972385,-11.2850866,-13.5369196,-11.5121298,-18.6576214,-9.49273014,-8.93626881,-3.82459378,-3.62330008,-9.50388145,-9.27522182
-10.6724186,-10.1308947,-9.44619083,-16.0694923,-2.87141109,-6.31280231,-2.94118047,-3.47341728,-4.52519751,7.04292536,-7.36268377,-6.0274725,-4.9540062,-6.50435209,-20.5018044,-14.0572023,-12.6097498,-8.20592785,-9.71485996,-8.75614548,-16.1185074,-10.9306459,-5.1036129,-15.6961489,-15.0982828,-11.6141138,-11.4222736
-2.99559045,-2.6706481,-3.40405369,-7.55165148,-12.3533297,-17.7736549,-12.267889,-8.80924416,-3.65967107,-12.371314,-11.0239916,-10.1152563,7.4242034,-1.20213497,-6.12156963,-11.6516209,-12.7705345,-9.97071266,-10.6125498,-12.9030313,-17.9909973,-9.65808105,-8.46276093,-8.65616894,-8.38327408,-12.1887465,-11.7002201
-23.8194942,-23.195673,-21.7066326,-14.2072077,-14.6618776,-20.7155666,-14.6906576,-11.8089142,-18.3201656,-14.5539608,-12.9858027,-15.3508949,-26.1916561,-20.612915,-21.8443298,-17.011404,-5.94163275,-10.6418562,-12.1507273,11.9707899,-16.0704498,-11.2097578,-13.4382782,-23.0815659,-22.4682255,-25.2161674,-24.4392662
-24.0805187,-23.2646008,-21.5575123,-13.1737432,-12.822464,-16.6254807,-12.692625,-11.4624662,-14.8686199,-12.0869408,-12.4799767,-15.7210722,-23.717392,-18.0955868,-20.881197,-15.9181404,-6.10271692,-9.24669075,-9.04839611,11.4576931,-16.0692482,-11.8584976,-8.80947399,-23.0364361,-22.4972534,-23.4786072,-22.6646385
